num_Oden;IdProducto;IdCliente;Cantidad;Porcentaje_Descuento;Fecha Orden;Fecha Entrega Acordada;Fecha Entrega
OPT05747-62022;480;17136;54;8;17/6/2022;25/6/2022;26/6/2022
OPT05748-102021;481;28877;30;3;10/10/2021;17/10/2021;19/10/2021
OPT05749-52022;541;26732;25;2;1/5/2022;2/5/2022;8/5/2022
OPT05750-32022;231;18822;30;4;22/3/2022;31/3/2022;1/4/2022
OPT05751-12022;489;11473;18;8;12/1/2022;16/1/2022;17/1/2022
OPT05752-122021;372;24558;7;4;8/12/2021;17/12/2021;17/12/2021
OPT05753-42022;590;14757;26;4;19/4/2022;21/4/2022;30/4/2022
OPT05754-122021;237;24990;16;5;5/12/2021;11/12/2021;12/12/2021
OPT05755-92021;485;11296;24;0;10/9/2021;13/9/2021;21/9/2021
OPT05756-102021;528;16059;40;4;28/10/2021;31/10/2021;5/11/2021
OPT05757-102021;529;11502;1;8;28/10/2021;3/11/2021;4/11/2021
OPT05758-52022;530;28137;7;4;24/5/2022;31/5/2022;2/6/2022
OPT05759-102021;474;18812;4;1;11/10/2021;14/10/2021;21/10/2021
OPT05760-72021;339;27472;29;8;30/7/2021;7/8/2021;7/8/2021
OPT05761-92021;486;13872;58;5;13/9/2021;17/9/2021;21/9/2021
OPT05762-102021;485;11506;4;6;18/10/2021;19/10/2021;29/10/2021
OPT05763-102021;480;18724;58;0;15/10/2021;19/10/2021;21/10/2021
OPT05764-62022;540;22690;12;1;5/6/2022;8/6/2022;11/6/2022
OPT05765-62022;488;13117;20;1;20/6/2022;26/6/2022;30/6/2022
OPT05766-32022;540;14186;19;7;24/3/2022;25/3/2022;3/4/2022
OPT05767-112021;477;13732;22;4;27/11/2021;28/11/2021;4/12/2021
OPT05768-62022;222;21719;49;6;11/6/2022;15/6/2022;17/6/2022
OPT05769-92021;474;16666;47;1;19/9/2021;25/9/2021;25/9/2021
OPT05770-52022;528;11875;35;2;8/5/2022;11/5/2022;14/5/2022
OPT05771-52022;538;21123;8;6;24/5/2022;28/5/2022;30/5/2022
OPT05772-72022;217;24342;23;6;22/7/2022;26/7/2022;27/7/2022
OPT05773-112021;530;23077;31;3;2/11/2021;3/11/2021;9/11/2021
OPT05774-112021;528;12433;54;2;9/11/2021;11/11/2021;17/11/2021
OPT05775-72022;217;19294;1;0;20/7/2022;22/7/2022;29/7/2022
OPT05776-62022;214;19181;45;6;28/6/2022;5/7/2022;9/7/2022
OPT05777-32022;478;17185;38;2;14/3/2022;16/3/2022;24/3/2022
OPT05778-12021;354;13113;13;4;25/1/2021;30/1/2021;2/2/2021
OPT05779-82021;214;18205;30;0;21/8/2021;28/8/2021;29/8/2021
OPT05780-12022;480;26520;64;2;13/1/2022;18/1/2022;20/1/2022
OPT05781-62022;477;24023;45;1;9/6/2022;13/6/2022;15/6/2022
OPT05782-102021;361;12754;46;0;31/10/2021;6/11/2021;9/11/2021
OPT05783-112021;477;12647;45;6;30/11/2021;11/12/2021;11/12/2021
OPT05784-82022;485;19200;47;0;9/8/2022;14/8/2022;20/8/2022
OPT05785-42021;381;14381;61;5;14/4/2021;15/4/2021;20/4/2021
OPT05786-42022;382;28394;49;2;1/4/2022;5/4/2022;8/4/2022
OPT05787-82020;321;26019;60;3;14/8/2020;17/8/2020;20/8/2020
OPT05788-92022;538;20601;24;4;8/9/2022;14/9/2022;16/9/2022
OPT05789-122021;214;19562;29;3;28/12/2021;7/1/2022;7/1/2022
OPT05790-22022;488;14516;61;0;22/2/2022;23/2/2022;28/2/2022
OPT05791-72022;234;28617;53;6;28/7/2022;1/8/2022;4/8/2022
OPT05792-62022;217;14624;65;1;8/6/2022;11/6/2022;19/6/2022
OPT05793-32020;311;12549;39;3;28/3/2020;5/4/2020;5/4/2020
OPT05794-92021;539;21040;8;5;5/9/2021;16/9/2021;16/9/2021
OPT05795-32022;477;27171;7;1;23/3/2022;27/3/2022;31/3/2022
OPT05796-12022;540;13758;53;2;27/1/2022;4/2/2022;6/2/2022
OPT05797-112021;486;12672;44;8;26/11/2021;6/12/2021;7/12/2021
OPT05798-62022;540;16172;14;2;3/6/2022;7/6/2022;11/6/2022
OPT05799-52022;561;11147;55;4;27/5/2022;29/5/2022;2/6/2022
OPT05800-112020;358;26329;64;1;14/11/2020;17/11/2020;23/11/2020
OPT05801-92021;528;23785;58;1;15/9/2021;22/9/2021;22/9/2021
OPT05802-32020;334;25715;33;1;7/3/2020;10/3/2020;15/3/2020
OPT05803-72022;384;27587;42;7;5/7/2022;6/7/2022;12/7/2022
OPT05804-12022;562;11103;25;4;16/1/2022;20/1/2022;26/1/2022
OPT05805-122021;537;13324;53;8;19/12/2021;22/12/2021;27/12/2021
OPT05806-122021;588;14330;48;5;24/12/2021;29/12/2021;2/1/2022
OPT05807-22022;214;13128;1;2;23/2/2022;3/3/2022;4/3/2022
OPT05808-72022;465;11254;63;7;25/7/2022;28/7/2022;30/7/2022
OPT05809-42022;480;21489;9;3;19/4/2022;20/4/2022;28/4/2022
OPT05810-122021;217;17653;47;7;20/12/2021;21/12/2021;30/12/2021
OPT05811-42022;477;14084;29;3;8/4/2022;15/4/2022;17/4/2022
OPT05812-42022;214;26104;42;4;2/4/2022;5/4/2022;10/4/2022
OPT05813-82022;477;13267;33;5;17/8/2022;20/8/2022;23/8/2022
OPT05814-42022;222;24212;49;2;18/4/2022;22/4/2022;25/4/2022
OPT05815-42022;541;13838;57;2;22/4/2022;25/4/2022;2/5/2022
OPT05816-12022;604;26947;36;5;13/1/2022;14/1/2022;19/1/2022
OPT05817-62022;480;17338;18;4;20/6/2022;1/7/2022;1/7/2022
OPT05818-122021;480;25629;8;2;2/12/2021;8/12/2021;10/12/2021
OPT05819-72022;481;11724;17;3;25/7/2022;31/7/2022;2/8/2022
OPT05820-22022;528;23253;5;0;18/2/2022;19/2/2022;25/2/2022
OPT05821-32022;475;13621;9;6;4/3/2022;8/3/2022;13/3/2022
OPT05822-112021;478;21632;17;8;19/11/2021;25/11/2021;25/11/2021
OPT05823-82022;536;22110;36;0;4/8/2022;11/8/2022;14/8/2022
OPT05824-72022;584;28477;24;2;15/7/2022;20/7/2022;20/7/2022
OPT05825-72022;217;15034;64;8;5/7/2022;14/7/2022;15/7/2022
OPT05826-82022;484;26009;12;6;8/8/2022;12/8/2022;13/8/2022
OPT05827-52022;359;19030;21;3;1/5/2022;7/5/2022;10/5/2022
OPT05828-12022;538;22397;1;8;7/1/2022;14/1/2022;17/1/2022
OPT05829-122021;530;14970;52;2;21/12/2021;29/12/2021;29/12/2021
OPT05830-52022;474;19767;18;4;18/5/2022;20/5/2022;26/5/2022
OPT05831-32022;535;26555;35;3;27/3/2022;2/4/2022;2/4/2022
OPT05832-32022;222;29349;8;3;6/3/2022;13/3/2022;17/3/2022
OPT05833-72020;330;20567;38;2;4/7/2020;6/7/2020;11/7/2020
OPT05834-72022;353;16566;47;1;9/7/2022;11/7/2022;17/7/2022
OPT05835-62022;538;12545;46;8;9/6/2022;14/6/2022;15/6/2022
OPT05836-12022;568;26510;18;3;8/1/2022;19/1/2022;19/1/2022
OPT05837-92021;225;19010;48;5;28/9/2021;2/10/2021;9/10/2021
OPT05838-72022;477;22161;31;0;31/7/2022;4/8/2022;8/8/2022
OPT05839-72022;530;26883;31;3;6/7/2022;9/7/2022;14/7/2022
OPT05840-52022;477;26730;58;5;18/5/2022;26/5/2022;27/5/2022
OPT05841-82022;561;14045;22;8;5/8/2022;10/8/2022;16/8/2022
OPT05842-42022;225;15873;34;6;27/4/2022;1/5/2022;5/5/2022
OPT05843-52022;234;22460;65;7;22/5/2022;23/5/2022;28/5/2022
OPT05844-22022;463;18626;35;8;2/2/2022;10/2/2022;11/2/2022
OPT05845-52022;214;18165;22;0;15/5/2022;16/5/2022;20/5/2022
OPT05846-72022;480;18362;6;5;11/7/2022;18/7/2022;19/7/2022
OPT05847-12022;380;19960;36;4;24/1/2022;26/1/2022;3/2/2022
OPT05848-12023;310;28966;58;1;23/1/2023;24/1/2023;31/1/2023
OPT05849-52022;528;22223;59;4;8/5/2022;12/5/2022;14/5/2022
OPT05850-92021;530;15681;51;4;13/9/2021;14/9/2021;19/9/2021
OPT05851-122021;541;19106;28;4;22/12/2021;29/12/2021;30/12/2021
OPT05852-52022;578;25951;33;0;8/5/2022;13/5/2022;13/5/2022
OPT05853-72022;467;11980;62;5;9/7/2022;16/7/2022;16/7/2022
OPT05854-82022;222;23020;28;5;15/8/2022;23/8/2022;25/8/2022
OPT05855-62022;539;18001;44;1;22/6/2022;26/6/2022;29/6/2022
OPT05856-62022;541;22696;25;6;26/6/2022;30/6/2022;3/7/2022
OPT05857-102021;528;14985;62;1;24/10/2021;25/10/2021;31/10/2021
OPT05858-112021;214;11530;26;1;26/11/2021;27/11/2021;3/12/2021
OPT05859-92022;539;29024;27;6;2/9/2022;4/9/2022;10/9/2022
OPT05860-92021;465;25811;63;8;10/9/2021;16/9/2021;18/9/2021
OPT05861-52022;583;18085;62;7;8/5/2022;12/5/2022;14/5/2022
OPT05862-62022;529;24426;11;6;1/6/2022;4/6/2022;8/6/2022
OPT05863-112021;528;14492;49;2;30/11/2021;9/12/2021;9/12/2021
OPT05864-92021;225;25743;32;5;24/9/2021;28/9/2021;29/9/2021
OPT05865-22022;537;12430;45;4;28/2/2022;8/3/2022;9/3/2022
OPT05866-12022;478;29117;55;2;13/1/2022;23/1/2022;24/1/2022
OPT05867-102022;314;17295;18;8;23/10/2022;27/10/2022;30/10/2022
OPT05868-32022;225;17661;33;8;18/3/2022;25/3/2022;28/3/2022
OPT05869-92021;477;18053;3;3;23/9/2021;29/9/2021;3/10/2021
OPT05870-102021;529;12540;3;7;12/10/2021;13/10/2021;20/10/2021
OPT05871-52021;356;12736;56;8;20/5/2021;22/5/2021;25/5/2021
OPT05872-12021;352;12381;65;2;29/1/2021;2/2/2021;5/2/2021
OPT05873-82020;362;12573;58;6;19/8/2020;24/8/2020;26/8/2020
OPT05874-102021;477;17380;50;6;22/10/2021;27/10/2021;27/10/2021
OPT05875-12022;478;21635;28;5;31/1/2022;8/2/2022;10/2/2022
OPT05876-72022;580;18802;16;2;7/7/2022;13/7/2022;15/7/2022
OPT05877-32022;536;16632;46;4;6/3/2022;7/3/2022;11/3/2022
OPT05878-62022;474;15347;25;8;23/6/2022;24/6/2022;28/6/2022
OPT05879-102021;480;16879;17;2;8/10/2021;13/10/2021;19/10/2021
OPT05880-122021;537;11210;63;5;16/12/2021;25/12/2021;26/12/2021
OPT05881-122021;536;23490;15;4;23/12/2021;28/12/2021;1/1/2022
OPT05882-112022;326;19353;10;8;27/11/2022;1/12/2022;5/12/2022
OPT05883-42022;477;18147;3;1;10/4/2022;13/4/2022;17/4/2022
OPT05884-32022;541;13516;28;6;28/3/2022;1/4/2022;3/4/2022
OPT05885-22022;477;28715;18;3;27/2/2022;5/3/2022;6/3/2022
OPT05886-12022;569;29032;18;0;21/1/2022;28/1/2022;29/1/2022
OPT05887-22022;540;24514;47;7;27/2/2022;28/2/2022;7/3/2022
OPT05888-42022;541;25909;46;5;20/4/2022;21/4/2022;30/4/2022
OPT05889-42022;234;18916;53;3;15/4/2022;20/4/2022;20/4/2022
OPT05890-112020;352;26485;22;8;11/11/2020;13/11/2020;17/11/2020
OPT05891-72022;217;16270;29;8;13/7/2022;19/7/2022;21/7/2022
OPT05892-32022;541;11277;34;8;21/3/2022;24/3/2022;30/3/2022
OPT05893-42022;359;15517;9;5;7/4/2022;11/4/2022;13/4/2022
OPT05894-112021;477;27901;47;6;29/11/2021;6/12/2021;7/12/2021
OPT05895-42022;484;18711;23;8;28/4/2022;7/5/2022;8/5/2022
OPT05896-82021;478;11001;37;4;28/8/2021;30/8/2021;5/9/2021
OPT05897-52022;378;16532;4;1;2/5/2022;11/5/2022;11/5/2022
OPT05898-32022;487;25245;55;6;27/3/2022;2/4/2022;2/4/2022
OPT05899-62022;237;23460;31;0;3/6/2022;8/6/2022;9/6/2022
OPT05900-62022;355;12713;60;6;5/6/2022;7/6/2022;11/6/2022
OPT05901-52022;578;25977;2;8;15/5/2022;18/5/2022;22/5/2022
OPT05902-72022;528;18832;46;2;23/7/2022;27/7/2022;28/7/2022
OPT05903-82021;480;18958;39;8;17/8/2021;22/8/2021;23/8/2021
OPT05904-82021;477;22432;17;6;17/8/2021;20/8/2021;25/8/2021
OPT05905-82021;537;11345;63;3;12/8/2021;18/8/2021;19/8/2021
OPT05906-52022;214;20879;26;6;3/5/2022;5/5/2022;9/5/2022
OPT05907-82022;479;27818;27;0;7/8/2022;13/8/2022;14/8/2022
OPT05908-62022;214;18971;3;2;28/6/2022;2/7/2022;5/7/2022
OPT05909-82021;463;21349;5;0;23/8/2021;31/8/2021;31/8/2021
OPT05910-12022;471;20689;34;3;11/1/2022;18/1/2022;18/1/2022
OPT05911-102021;538;26899;4;4;5/10/2021;7/10/2021;12/10/2021
OPT05912-62022;583;22518;29;6;26/6/2022;30/6/2022;3/7/2022
OPT05913-72022;529;29076;26;2;27/7/2022;1/8/2022;1/8/2022
OPT05914-82022;477;22482;11;8;19/8/2022;26/8/2022;29/8/2022
OPT05915-12022;376;20712;4;0;19/1/2022;21/1/2022;29/1/2022
OPT05916-32022;537;15997;40;0;21/3/2022;23/3/2022;31/3/2022
OPT05917-72022;475;16855;31;1;28/7/2022;2/8/2022;3/8/2022
OPT05918-92021;477;26348;14;5;20/9/2021;26/9/2021;26/9/2021
OPT05919-92021;477;28535;50;7;17/9/2021;24/9/2021;28/9/2021
OPT05920-92022;480;11981;31;0;8/9/2022;11/9/2022;17/9/2022
OPT05921-22022;528;11506;50;6;15/2/2022;19/2/2022;21/2/2022
OPT05922-52022;537;11791;16;3;10/5/2022;19/5/2022;20/5/2022
OPT05923-92022;536;21523;25;8;8/9/2022;12/9/2022;14/9/2022
OPT05924-62022;480;23315;61;3;7/6/2022;12/6/2022;14/6/2022
OPT05925-72020;311;12103;27;3;9/7/2020;11/7/2020;19/7/2020
OPT05926-12023;336;14616;34;4;4/1/2023;5/1/2023;9/1/2023
OPT05927-92021;475;19695;34;1;19/9/2021;20/9/2021;26/9/2021
OPT05928-92021;479;29428;35;0;17/9/2021;25/9/2021;25/9/2021
OPT05929-12022;477;22316;23;4;8/1/2022;10/1/2022;14/1/2022
OPT05930-122021;225;19511;45;0;24/12/2021;27/12/2021;31/12/2021
OPT05931-102021;529;29386;52;2;24/10/2021;27/10/2021;31/10/2021
OPT05932-112020;358;12702;48;5;28/11/2020;4/12/2020;8/12/2020
OPT05933-112021;222;18923;6;8;6/11/2021;11/11/2021;11/11/2021
OPT05934-62022;560;25970;51;6;4/6/2022;11/6/2022;11/6/2022
OPT05935-112021;530;27850;61;8;6/11/2021;9/11/2021;11/11/2021
OPT05936-82022;535;26288;8;2;24/8/2022;27/8/2022;29/8/2022
OPT05937-82022;480;24443;7;6;17/8/2022;20/8/2022;24/8/2022
OPT05938-12022;222;12758;14;8;5/1/2022;15/1/2022;16/1/2022
OPT05939-112021;353;11598;35;0;3/11/2021;8/11/2021;11/11/2021
OPT05940-52021;371;17848;26;3;21/5/2021;28/5/2021;31/5/2021
OPT05941-22022;529;23772;36;5;24/2/2022;27/2/2022;3/3/2022
OPT05942-102021;225;27000;57;5;13/10/2021;16/10/2021;20/10/2021
OPT05943-52022;541;14986;40;1;7/5/2022;10/5/2022;14/5/2022
OPT05944-72022;479;26921;62;3;20/7/2022;23/7/2022;26/7/2022
OPT05945-52022;477;26223;40;8;6/5/2022;14/5/2022;14/5/2022
OPT05946-52022;567;27771;29;0;16/5/2022;18/5/2022;25/5/2022
OPT05947-102021;530;11212;44;7;21/10/2021;27/10/2021;31/10/2021
OPT05948-122021;478;18253;38;0;21/12/2021;28/12/2021;29/12/2021
OPT05949-72022;477;18375;37;2;31/7/2022;2/8/2022;6/8/2022
OPT05950-12022;217;24736;60;7;10/1/2022;14/1/2022;15/1/2022
OPT05951-102021;539;16879;28;3;8/10/2021;11/10/2021;15/10/2021
OPT05952-82022;217;19469;64;4;19/8/2022;21/8/2022;29/8/2022
OPT05953-122021;539;14091;5;6;22/12/2021;28/12/2021;30/12/2021
OPT05954-12022;586;20860;4;2;22/1/2022;24/1/2022;1/2/2022
OPT05955-22022;222;19224;30;4;14/2/2022;16/2/2022;22/2/2022
OPT05956-112021;384;16522;25;2;18/11/2021;24/11/2021;25/11/2021
OPT05957-42022;480;12752;24;5;28/4/2022;3/5/2022;5/5/2022
OPT05958-22022;485;14444;46;2;3/2/2022;9/2/2022;11/2/2022
OPT05959-102021;477;21496;30;0;5/10/2021;7/10/2021;10/10/2021
OPT05960-122021;214;11805;46;1;3/12/2021;9/12/2021;13/12/2021
OPT05961-92022;528;12088;38;0;5/9/2022;14/9/2022;15/9/2022
OPT05962-32022;536;17240;22;1;21/3/2022;22/3/2022;26/3/2022
OPT05963-62022;363;16156;45;0;25/6/2022;3/7/2022;6/7/2022
OPT05964-62022;480;17552;8;4;25/6/2022;26/6/2022;2/7/2022
OPT05965-72022;478;20521;54;3;18/7/2022;23/7/2022;29/7/2022
OPT05966-52022;536;11277;42;1;2/5/2022;12/5/2022;13/5/2022
OPT05967-102021;529;15806;64;3;8/10/2021;16/10/2021;16/10/2021
OPT05968-92022;310;28061;61;6;27/9/2022;1/10/2022;4/10/2022
OPT05969-122021;478;20421;14;1;19/12/2021;24/12/2021;24/12/2021
OPT05970-42022;234;15534;26;0;16/4/2022;23/4/2022;26/4/2022
OPT05971-82022;528;18881;21;6;3/8/2022;9/8/2022;11/8/2022
OPT05972-62022;477;18408;2;0;17/6/2022;26/6/2022;27/6/2022
OPT05973-22022;479;17181;39;0;23/2/2022;1/3/2022;3/3/2022
OPT05974-82022;225;20807;47;2;8/8/2022;11/8/2022;19/8/2022
OPT05975-52022;222;26746;33;8;20/5/2022;25/5/2022;27/5/2022
OPT05976-92021;217;16781;62;3;10/9/2021;16/9/2021;18/9/2021
OPT05977-42022;584;24052;7;6;25/4/2022;30/4/2022;2/5/2022
OPT05978-32022;479;22487;23;8;13/3/2022;16/3/2022;19/3/2022
OPT05979-92021;539;19247;53;1;25/9/2021;28/9/2021;4/10/2021
OPT05980-52022;217;15571;22;3;15/5/2022;21/5/2022;26/5/2022
OPT05981-22022;214;14347;14;4;25/2/2022;2/3/2022;6/3/2022
OPT05982-122021;528;11197;33;8;12/12/2021;13/12/2021;17/12/2021
OPT05983-52022;355;17984;22;3;25/5/2022;26/5/2022;30/5/2022
OPT05984-102021;528;20963;7;6;16/10/2021;18/10/2021;22/10/2021
OPT05985-92021;563;28206;53;0;5/9/2021;9/9/2021;13/9/2021
OPT05986-62022;480;11972;32;0;20/6/2022;30/6/2022;30/6/2022
OPT05987-72022;480;19485;7;2;20/7/2022;21/7/2022;28/7/2022
OPT05988-112021;357;11969;25;5;2/11/2021;6/11/2021;7/11/2021
OPT05989-32021;369;23540;29;2;30/3/2021;2/4/2021;10/4/2021
OPT05990-62022;480;23202;63;0;15/6/2022;20/6/2022;20/6/2022
OPT05991-82022;537;11645;19;4;14/8/2022;23/8/2022;24/8/2022
OPT05992-42022;359;12779;8;7;3/4/2022;7/4/2022;11/4/2022
OPT05993-72022;485;18138;28;8;17/7/2022;19/7/2022;28/7/2022
OPT05994-62021;377;18625;47;3;25/6/2021;26/6/2021;30/6/2021
OPT05995-12022;477;25868;23;7;15/1/2022;23/1/2022;23/1/2022
OPT05996-62022;478;20687;48;3;5/6/2022;14/6/2022;16/6/2022
OPT05997-42022;477;24073;42;3;28/4/2022;2/5/2022;7/5/2022
OPT05998-42022;228;15543;19;5;29/4/2022;4/5/2022;6/5/2022
OPT05999-102021;536;23888;61;2;16/10/2021;21/10/2021;21/10/2021
OPT06000-82022;234;11505;9;1;4/8/2022;10/8/2022;14/8/2022
OPT06001-122021;355;13316;42;8;21/12/2021;26/12/2021;31/12/2021
OPT06002-12022;357;13873;29;5;23/1/2022;31/1/2022;31/1/2022
OPT06003-92021;594;13060;14;5;20/9/2021;22/9/2021;28/9/2021
OPT06004-22022;228;11814;41;1;2/2/2022;8/2/2022;10/2/2022
OPT06005-12022;228;22107;63;2;22/1/2022;24/1/2022;27/1/2022
OPT06006-42022;478;15564;44;2;17/4/2022;22/4/2022;24/4/2022
OPT06007-122021;540;16698;1;6;27/12/2021;29/12/2021;4/1/2022
OPT06008-42022;480;13960;29;0;6/4/2022;12/4/2022;13/4/2022
OPT06009-22022;372;17353;11;1;19/2/2022;20/2/2022;24/2/2022
OPT06010-52022;225;16448;18;2;27/5/2022;31/5/2022;2/6/2022
OPT06011-102021;489;19503;16;0;11/10/2021;12/10/2021;16/10/2021
OPT06012-12022;225;13407;52;4;4/1/2022;5/1/2022;13/1/2022
OPT06013-12022;528;23084;16;7;29/1/2022;4/2/2022;7/2/2022
OPT06014-22022;222;26012;65;0;14/2/2022;16/2/2022;22/2/2022
OPT06015-102021;491;19520;39;6;23/10/2021;28/10/2021;31/10/2021
OPT06016-12022;529;26905;11;7;3/1/2022;6/1/2022;12/1/2022
OPT06017-62022;575;13135;30;8;28/6/2022;30/6/2022;5/7/2022
OPT06018-52022;225;21329;7;1;22/5/2022;30/5/2022;2/6/2022
OPT06019-102021;535;25253;57;3;29/10/2021;1/11/2021;5/11/2021
OPT06020-32022;529;11067;60;6;30/3/2022;1/4/2022;6/4/2022
OPT06021-72022;528;16268;28;0;26/7/2022;4/8/2022;5/8/2022
OPT06022-82022;361;20562;6;3;2/8/2022;4/8/2022;12/8/2022
OPT06023-42022;535;18037;45;2;20/4/2022;21/4/2022;30/4/2022
OPT06024-12022;541;14214;63;1;27/1/2022;29/1/2022;3/2/2022
OPT06025-32022;363;14045;16;7;26/3/2022;30/3/2022;31/3/2022
OPT06026-52022;477;13064;22;8;11/5/2022;12/5/2022;22/5/2022
OPT06027-42022;537;15707;54;0;23/4/2022;1/5/2022;1/5/2022
OPT06028-32022;477;19273;48;6;10/3/2022;16/3/2022;19/3/2022
OPT06029-62022;484;24896;44;3;29/6/2022;2/7/2022;6/7/2022
OPT06030-52022;480;19674;25;6;12/5/2022;18/5/2022;22/5/2022
OPT06031-72022;606;13607;62;4;20/7/2022;21/7/2022;29/7/2022
OPT06032-92021;487;14329;2;5;9/9/2021;11/9/2021;18/9/2021
OPT06033-62022;225;21289;35;6;23/6/2022;26/6/2022;29/6/2022
OPT06034-62022;529;27889;17;2;5/6/2022;7/6/2022;10/6/2022
OPT06035-42022;477;12555;21;2;14/4/2022;19/4/2022;21/4/2022
OPT06036-92021;487;29214;61;3;27/9/2021;30/9/2021;5/10/2021
OPT06037-122021;478;15376;15;5;10/12/2021;11/12/2021;21/12/2021
OPT06038-22022;481;14301;43;7;28/2/2022;1/3/2022;10/3/2022
OPT06039-62022;584;23492;60;6;25/6/2022;28/6/2022;1/7/2022
OPT06040-112021;222;28991;32;1;8/11/2021;13/11/2021;15/11/2021
OPT06041-62022;485;11518;65;6;22/6/2022;25/6/2022;29/6/2022
OPT06042-82021;604;22436;65;8;27/8/2021;30/8/2021;2/9/2021
OPT06043-82022;217;13665;38;7;25/8/2022;30/8/2022;2/9/2022
OPT06044-12022;214;21036;2;8;10/1/2022;11/1/2022;16/1/2022
OPT06045-32022;485;15572;15;2;27/3/2022;29/3/2022;7/4/2022
OPT06046-82022;222;22207;2;7;7/8/2022;10/8/2022;12/8/2022
OPT06047-62022;573;13113;52;0;15/6/2022;18/6/2022;21/6/2022
OPT06048-62022;484;11048;63;0;25/6/2022;28/6/2022;4/7/2022
OPT06049-122021;222;24920;35;7;12/12/2021;15/12/2021;20/12/2021
OPT06050-32021;377;23116;38;7;9/3/2021;10/3/2021;14/3/2021
OPT06051-62022;217;18762;25;3;28/6/2022;2/7/2022;5/7/2022
OPT06052-42022;581;17947;4;3;20/4/2022;26/4/2022;29/4/2022
OPT06053-82022;234;14719;15;1;3/8/2022;6/8/2022;13/8/2022
OPT06054-72022;474;12892;1;7;10/7/2022;15/7/2022;15/7/2022
OPT06055-122021;528;17119;62;3;9/12/2021;10/12/2021;14/12/2021
OPT06056-72022;563;13645;18;5;27/7/2022;28/7/2022;1/8/2022
OPT06057-122021;599;17747;52;7;3/12/2021;6/12/2021;14/12/2021
OPT06058-102021;477;16360;25;7;11/10/2021;16/10/2021;19/10/2021
OPT06059-42022;217;23627;10;4;19/4/2022;25/4/2022;25/4/2022
OPT06060-122021;530;27163;56;6;13/12/2021;18/12/2021;23/12/2021
OPT06061-32022;477;22383;37;3;13/3/2022;16/3/2022;20/3/2022
OPT06062-92021;225;11331;59;0;19/9/2021;24/9/2021;24/9/2021
OPT06063-22022;489;11900;28;1;20/2/2022;21/2/2022;27/2/2022
OPT06064-32021;379;23545;28;0;13/3/2021;14/3/2021;22/3/2021
OPT06065-82022;465;16462;59;6;21/8/2022;23/8/2022;26/8/2022
OPT06066-82022;477;28751;13;0;1/8/2022;8/8/2022;9/8/2022
OPT06067-32022;478;13539;45;4;17/3/2022;27/3/2022;28/3/2022
OPT06068-52022;528;15401;42;8;30/5/2022;1/6/2022;9/6/2022
OPT06069-82021;359;11156;30;0;20/8/2021;25/8/2021;30/8/2021
OPT06070-52022;477;25559;60;4;26/5/2022;28/5/2022;1/6/2022
OPT06071-12022;480;11954;53;4;28/1/2022;1/2/2022;4/2/2022
OPT06072-72022;528;18515;37;6;26/7/2022;30/7/2022;6/8/2022
OPT06073-82022;540;25189;64;7;12/8/2022;14/8/2022;19/8/2022
OPT06074-92021;222;28770;20;3;30/9/2021;4/10/2021;10/10/2021
OPT06075-82022;529;12823;30;7;4/8/2022;8/8/2022;11/8/2022
OPT06076-112021;479;18725;28;1;5/11/2021;9/11/2021;13/11/2021
OPT06077-22022;583;17564;39;6;16/2/2022;22/2/2022;23/2/2022
OPT06078-62022;222;27830;27;0;19/6/2022;24/6/2022;25/6/2022
OPT06079-122021;530;26557;34;7;21/12/2021;24/12/2021;30/12/2021
OPT06080-82021;480;22260;53;0;19/8/2021;20/8/2021;26/8/2021
OPT06081-22022;536;23692;30;0;19/2/2022;24/2/2022;2/3/2022
OPT06082-62022;536;22450;64;3;9/6/2022;18/6/2022;20/6/2022
OPT06083-112021;465;20789;46;8;22/11/2021;24/11/2021;27/11/2021
OPT06084-92021;529;20050;2;8;13/9/2021;21/9/2021;24/9/2021
OPT06085-82022;528;17881;25;8;29/8/2022;30/8/2022;8/9/2022
OPT06086-72022;529;20713;56;4;7/7/2022;8/7/2022;12/7/2022
OPT06087-122021;463;13525;17;5;30/12/2021;2/1/2022;8/1/2022
OPT06088-12021;362;13112;43;7;20/1/2021;28/1/2021;29/1/2021
OPT06089-122021;540;24740;31;1;13/12/2021;22/12/2021;22/12/2021
OPT06090-72022;484;24472;3;4;27/7/2022;4/8/2022;7/8/2022
OPT06091-92022;487;13753;23;1;8/9/2022;12/9/2022;18/9/2022
OPT06092-72022;477;11429;28;0;12/7/2022;19/7/2022;20/7/2022
OPT06093-22021;337;15520;55;3;16/2/2021;22/2/2021;23/2/2021
OPT06094-32022;225;16019;20;4;22/3/2022;23/3/2022;29/3/2022
OPT06095-122021;485;23048;24;0;11/12/2021;18/12/2021;19/12/2021
OPT06096-52020;312;20154;19;4;15/5/2020;21/5/2020;26/5/2020
OPT06097-92022;310;27920;35;8;26/9/2022;28/9/2022;4/10/2022
OPT06098-62022;217;23837;1;2;28/6/2022;3/7/2022;4/7/2022
OPT06099-72022;487;25714;54;4;8/7/2022;11/7/2022;19/7/2022
OPT06100-52022;467;23813;29;5;27/5/2022;2/6/2022;6/6/2022
OPT06101-72022;485;13317;18;1;4/7/2022;12/7/2022;13/7/2022
OPT06102-62022;574;24810;5;1;6/6/2022;15/6/2022;17/6/2022
OPT06103-72022;217;12872;40;4;9/7/2022;11/7/2022;16/7/2022
